ItemName,Value
kitchen_luminosity,328
livingroom_couch_plug_consumption,0
livingroom_tv_plug_consumption,0
office_tv_status,OFF
office_tv_plug_consumption,0
office_presence,ON
kitchen_cooktop_power,0
office_luminosity,485.76
livingroom_table_plug_consumption,0
walkway_noise,0.130343
livingroom_couch_noise,0.232051
bathroom_heater_temperature,21.1
livingroom_couch_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_couch_plug_consumption,0
global_wind_direction_ext,NE
livingroom_tv_plug_consumption,0
office_desk_plug_consumption,15
kitchen_hood_partial_energy,683
office_tv_plug_consumption,0
livingroom_table_luminosity,932.48
kitchen_hood_total_energy,683
office_luminosity,520
livingroom_tv_plug_consumption,1
livingroom_table_luminosity,918.4
global_lighting_current,0.28
kitchen_dishwasher_voltage,236.37
bedroom_heater2_temperature,21.6
livingroom_couch_plug_consumption,0
livingroom_couch_noise,0.262521
office_luminosity,528.96
livingroom_tv_plug_consumption,1
livingroom_table_noise,0.599216
livingroom_tv_plug_consumption,1
office_tv_plug_consumption,0
office_tv_plug_consumption,0
office_desk_plug_consumption,17
kitchen_oven_total_energy,14225
livingroom_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
office_tv_plug_consumption,0
livingroom_couch_plug_consumption,0
kitchen_hood_total_energy,683
livingroom_table_plug_consumption,0
global_shutters_voltage,235.85
livingroom_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
kitchen_dishwasher_partial_energy,19349
walkway_noise,0.397879
kitchen_washingmachine_total_energy,3942
bathroom_humidity,36
kitchen_cooktop_voltage,237.98
livingroom_tv_plug_consumption,1
kitchen_washingmachine_current,0
livingroom_table_plug_consumption,0
livingroom_couch_plug_consumption,0
livingroom_table_plug_consumption,0
bedroom_heater1_temperature,21.7
office_desk_plug_consumption,16
livingroom_tv_plug_consumption,1
office_desk_plug_consumption,16
office_desk_plug_consumption,15
office_tv_plug_consumption,0
office_presence,ON
office_luminosity,502.72
office_presence,OFF
office_tv_plug_consumption,0
livingroom_couch_plug_consumption,0
bedroom_heater2_effective_mode,1
livingroom_table_noise,0.519237
global_lighting_current,0.28
office_luminosity,569.92
livingroom_table_luminosity,919.68
livingroom_tv_status,OFF
livingroom_table_noise,0.180352
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,18
kitchen_luminosity,578.88
livingroom_table_plug_consumption,0
livingroom_couch_plug_consumption,0
livingroom_couch_noise,0.195067
office_tv_plug_consumption,0
livingroom_tv_status,OFF
kitchen_hood_power,0
global_condition_id_ext,800
livingroom_tv_plug_consumption,1
office_tv_plug_consumption,0
global_shutters_voltage,238.2
livingroom_couch_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
livingroom_tv_plug_consumption,0
office_desk_plug_consumption,17
bathroom_CO2,348.8
livingroom_couch_plug_consumption,0
kitchen_dishwasher_current,0
office_heater_command,0
livingroom_table_plug_consumption,0
kitchen_oven_current,0
global_lighting_total_energy,235207
global_waterheater_partial_energy,186661
livingroom_tv_plug_consumption,0
office_desk_plug_consumption,12
global_shutters_current,0
office_luminosity,356.8
office_tv_plug_consumption,0
office_tv_plug_consumption,0
kitchen_cooktop_current,0
livingroom_heater2_effective_setpoint,21
office_presence,ON
bedroom_heater2_effective_mode,1
office_desk_plug_consumption,17
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
office_presence,OFF
livingroom_table_plug_consumption,0
global_waterheater_voltage,236.88
office_luminosity,466.88
bathroom_CO2,393.92
livingroom_table_plug_consumption,0
office_luminosity,512
livingroom_tv_plug_consumption,9
office_presence,OFF
livingroom_couch_plug_consumption,0
livingroom_table_plug_consumption,0
kitchen_luminosity,528.96
livingroom_couch_plug_consumption,0
bedroom_heater2_command,0
livingroom_tv_plug_consumption,0
global_shutters_current,0
livingroom_couch_plug_consumption,0
global_waterheater_power,0
office_luminosity,510.72
office_luminosity,613.76
office_tv_status,OFF
livingroom_table_plug_consumption,0
kitchen_fridge_voltage,237.29
office_luminosity,377.92
office_presence,ON
office_desk_plug_consumption,19
office_luminosity,472.96
kitchen_hood_voltage,236.74
office_luminosity,432.96
bathroom_CO2,346.88
bedroom_heater1_temperature,21.7
livingroom_tv_plug_consumption,0
global_lighting_current,0.28
kitchen_hood_voltage,236.05
office_desk_plug_consumption,16
office_tv_plug_consumption,0
kitchen_hood_partial_energy,683
kitchen_luminosity,504.96
livingroom_tv_plug_consumption,0
office_presence,OFF
livingroom_couch_plug_consumption,0
bathroom_humidity,36
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,14
office_luminosity,459.84
livingroom_couch_plug_consumption,0
bedroom_CO2,579.84
livingroom_tv_status,OFF
office_heater_temperature,22
kitchen_hood_partial_energy,683
office_desk_plug_consumption,17
livingroom_tv_plug_consumption,0
bedroom_heater2_effective_mode,1
kitchen_dishwasher_total_energy,19349
livingroom_couch_plug_consumption,0
livingroom_table_plug_consumption,0
livingroom_tv_plug_consumption,1
office_presence,OFF
kitchen_luminosity,488.96
livingroom_table_plug_consumption,0
kitchen_temperature,22.54
kitchen_washingmachine_partial_energy,3942
office_tv_plug_consumption,0
kitchen_cooktop_current,0
livingroom_heater2_temperature,21.7
office_luminosity,616.96
office_luminosity,558.72
kitchen_fridge_voltage,237.17
office_desk_plug_consumption,15
livingroom_table_plug_consumption,0
livingroom_table_plug_consumption,0
kitchen_oven_partial_energy,14211
kitchen_luminosity,585.92
bathroom_heater_temperature,21.5
livingroom_table_noise,0.186177
livingroom_tv_status,OFF
livingroom_couch_plug_consumption,0
office_presence,ON
livingroom_couch_plug_consumption,0
office_tv_plug_consumption,0
livingroom_table_luminosity,904.96
office_tv_plug_consumption,0
kitchen_dishwasher_total_energy,19349
bathroom_temperature,22.8
livingroom_heater1_effective_mode,1
office_luminosity,529.92
office_presence,ON
livingroom_table_noise,0.120015
kitchen_washingmachine_voltage,236.66
office_tv_plug_consumption,0
kitchen_cooktop_current,0
livingroom_couch_noise,0.183803
livingroom_heater1_effective_setpoint,21
kitchen_washingmachine_current,0
kitchen_luminosity,568.96
global_lighting_total_energy,235269
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,16
livingroom_couch_plug_consumption,0
kitchen_fridge_partial_energy,123744
livingroom_couch_plug_consumption,0
global_lighting_current,0.28
office_tv_plug_consumption,0
livingroom_couch_plug_consumption,0
office_luminosity,612.8
bathroom_temperature,22.68
office_desk_plug_consumption,23
kitchen_cooktop_total_energy,25762
livingroom_table_plug_consumption,0
livingroom_couch_plug_consumption,0
kitchen_dishwasher_power,0
livingroom_table_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_temperature,22.62
livingroom_couch_noise,0.697922
livingroom_tv_plug_consumption,0
livingroom_table_noise,0.204695
livingroom_table_plug_consumption,0
office_tv_plug_consumption,0
office_luminosity,425.92
livingroom_couch_plug_consumption,0
office_luminosity,637.76
office_presence,ON
kitchen_hood_current,0
kitchen_humidity,31
global_shutters_total_energy,3810
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_couch_plug_consumption,0
livingroom_tv_plug_consumption,0
bedroom_luminosity,20
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
livingroom_couch_plug_consumption,0
livingroom_couch_plug_consumption,0
kitchen_humidity,31
livingroom_couch_plug_consumption,0
kitchen_fridge_partial_energy,123770
entrance_heater_effective_setpoint,21
kitchen_oven_current,0
kitchen_fridge_power,0
bathroom_heater_temperature,21.3
livingroom_tv_plug_consumption,1
office_luminosity,452.8
office_tv_status,OFF
office_desk_plug_consumption,17
livingroom_tv_status,OFF
bedroom_heater1_effective_setpoint,21
kitchen_dishwasher_total_energy,19349
livingroom_couch_plug_consumption,0
livingroom_couch_plug_consumption,0
livingroom_heater1_effective_mode,1
livingroom_table_plug_consumption,0
office_desk_plug_consumption,12
livingroom_table_plug_consumption,0
kitchen_luminosity,352
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,16
livingroom_couch_plug_consumption,0
kitchen_luminosity,516.8
kitchen_luminosity,459.84
office_desk_plug_consumption,17
livingroom_tv_plug_consumption,0
livingroom_couch_plug_consumption,0
bedroom_humidity,33
office_presence,ON
livingroom_tv_plug_consumption,0
livingroom_heater1_temperature,21.5
office_tv_plug_consumption,0
bedroom_heater1_command,0
kitchen_cooktop_total_energy,25762
global_shutters_power,0
livingroom_table_plug_consumption,0
office_presence,ON
office_desk_plug_consumption,16
livingroom_table_luminosity,851.84
livingroom_tv_plug_consumption,1
livingroom_tv_plug_consumption,1
kitchen_cooktop_power,0
livingroom_table_plug_consumption,0
bedroom_heater1_command,0
office_presence,ON
office_presence,ON
livingroom_tv_plug_consumption,0
global_lighting_total_energy,235251
office_desk_plug_consumption,17
kitchen_hood_voltage,235.83
kitchen_cooktop_total_energy,25762
kitchen_oven_partial_energy,14211
livingroom_couch_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_heater2_effective_mode,1
livingroom_tv_status,OFF
office_tv_plug_consumption,0
kitchen_cooktop_voltage,237.38
bedroom_heater2_effective_mode,1
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_table_noise,0.157879
office_door,OPEN
global_lighting_voltage,237.97
livingroom_table_plug_consumption,0
livingroom_tv_plug_consumption,0
kitchen_washingmachine_power,0
office_presence,OFF
office_desk_plug_consumption,16
office_heater_effective_setpoint,21
livingroom_couch_noise,0.1091
livingroom_tv_plug_consumption,0
livingroom_temperature,22.78
office_presence,OFF
livingroom_tv_plug_consumption,0
global_waterheater_power,99
kitchen_fridge_total_energy,123847
bathroom_heater_effective_setpoint,21
office_tv_status,OFF
office_desk_plug_consumption,21
walkway_noise,0.33461
livingroom_couch_plug_consumption,0
kitchen_oven_total_energy,14225
kitchen_fridge_partial_energy,123744
global_lighting_total_energy,235280
livingroom_table_plug_consumption,0
office_presence,ON
bathroom_heater_effective_setpoint,21
office_tv_plug_consumption,0
kitchen_humidity,31
office_tv_plug_consumption,0
entrance_heater_temperature,21.3
bathroom_humidity,36
office_tv_plug_consumption,0
kitchen_luminosity,528
kitchen_oven_total_energy,14225
livingroom_table_luminosity,698.88
kitchen_hood_voltage,235.94
livingroom_heater2_temperature,21.7
livingroom_couch_plug_consumption,0
office_tv_plug_consumption,0
kitchen_dishwasher_total_energy,19349
livingroom_couch_plug_consumption,0
livingroom_tv_status,OFF
office_tv_status,OFF
kitchen_luminosity,536.96
livingroom_couch_plug_consumption,0
office_presence,OFF
kitchen_cooktop_voltage,237.58
global_waterheater_power,76
office_tv_plug_consumption,0
livingroom_table_plug_consumption,0
bathroom_temperature,22.64
office_presence,OFF
office_desk_plug_consumption,12
livingroom_luminosity,651.84
livingroom_table_plug_consumption,0
office_presence,ON
kitchen_luminosity,368.96
office_tv_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
office_tv_plug_consumption,0
global_heaters_temperature,22.3
office_luminosity,417.92
livingroom_tv_plug_consumption,9
kitchen_washingmachine_current,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
office_tv_status,OFF
office_desk_plug_consumption,15
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
office_luminosity,616.96
livingroom_tv_plug_consumption,1
office_tv_plug_consumption,0
livingroom_heater2_effective_mode,1
global_waterheater_partial_energy,186674
livingroom_heater1_temperature,21.5
livingroom_couch_plug_consumption,0
office_tv_plug_consumption,0
office_heater_effective_mode,1
bathroom_heater_command,0
livingroom_tv_plug_consumption,0
walkway_noise,0.398402
office_luminosity,524.8
livingroom_table_plug_consumption,0
livingroom_table_luminosity,720.64
office_luminosity,386.88
office_presence,OFF
kitchen_luminosity,554.88
livingroom_tv_status,OFF
bedroom_heater2_effective_mode,1
livingroom_table_luminosity,516.8
livingroom_table_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
office_luminosity,521.92
office_presence,OFF
livingroom_tv_plug_consumption,0
livingroom_couch_plug_consumption,0
livingroom_tv_plug_consumption,1
office_tv_plug_consumption,0
kitchen_fridge_current,0
office_luminosity,491.84
livingroom_table_plug_consumption,0
livingroom_couch_plug_consumption,0
kitchen_luminosity,480
livingroom_table_plug_consumption,0
livingroom_tv_status,OFF
office_presence,OFF
global_waterheater_total_energy,187164
bedroom_heater1_temperature,21.5
global_shutters_total_energy,3810
office_desk_plug_consumption,31
bedroom_heater1_command,0
livingroom_tv_plug_consumption,1
livingroom_table_plug_consumption,0
kitchen_fridge_current,0
global_waterheater_partial_energy,186674
office_tv_plug_consumption,0
livingroom_couch_plug_consumption,0
office_luminosity,542.72
global_lighting_partial_energy,232884
global_waterheater_partial_energy,186671
kitchen_temperature,22.56
kitchen_oven_total_energy,14225
entrance_heater_command,0
kitchen_oven_current,0
office_tv_plug_consumption,0
office_tv_plug_consumption,0
office_desk_plug_consumption,16
bathroom_CO2,342.72
office_tv_plug_consumption,0
livingroom_table_plug_consumption,0
office_tv_plug_consumption,0
global_lighting_power,44
office_luminosity,270.88
livingroom_table_plug_consumption,0
kitchen_washingmachine_partial_energy,3942
global_shutters_total_energy,3810
global_lighting_current,0.28
office_desk_plug_consumption,32
livingroom_table_noise,0.117376
global_lighting_voltage,237
office_noise,2.1447
office_presence,ON
kitchen_CO2,265.92
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_table_noise,0.231765
office_luminosity,614.72
office_desk_plug_consumption,41
livingroom_couch_plug_consumption,0
livingroom_couch_plug_consumption,0
livingroom_table_plug_consumption,0
office_desk_plug_consumption,17
livingroom_tv_plug_consumption,0
office_desk_plug_consumption,15
livingroom_table_plug_consumption,0
entrance_heater_command,0
office_tv_plug_consumption,0
bathroom_heater_command,0
livingroom_table_plug_consumption,0
livingroom_table_plug_consumption,0
kitchen_luminosity,690.56
office_luminosity,300
livingroom_tv_plug_consumption,0
global_waterheater_partial_energy,186674
office_tv_plug_consumption,0
bedroom_heater1_temperature,21.7
office_presence,ON
kitchen_luminosity,585.92
office_desk_plug_consumption,17
office_presence,ON
office_desk_plug_consumption,17
office_tv_plug_consumption,0
office_desk_plug_consumption,16
office_desk_plug_consumption,16
livingroom_couch_plug_consumption,0
office_presence,ON
livingroom_table_noise,0.261804
office_luminosity,512.96
kitchen_dishwasher_voltage,238.6
office_presence,ON
office_luminosity,453.76
livingroom_heater1_temperature,21.1
kitchen_oven_power,0
livingroom_table_plug_consumption,0
global_shutters_partial_energy,3810
walkway_noise,0.116958
livingroom_heater2_effective_setpoint,21
office_tv_plug_consumption,0
livingroom_couch_plug_consumption,0
livingroom_couch_noise,0.142395
livingroom_tv_plug_consumption,0
livingroom_couch_plug_consumption,0
office_luminosity,490.88
livingroom_couch_plug_consumption,0
office_luminosity,600
livingroom_tv_plug_consumption,1
kitchen_humidity,31
office_luminosity,601.92
office_tv_plug_consumption,0
office_tv_plug_consumption,0
livingroom_couch_plug_consumption,0
office_luminosity,598.72
entrance_heater_command,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
office_desk_plug_consumption,12
kitchen_fridge_power,0
office_desk_plug_consumption,17
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
office_tv_plug_consumption,0
livingroom_couch_plug_consumption,0
office_luminosity,507.84
livingroom_luminosity,608
livingroom_couch_plug_consumption,0
office_presence,OFF
office_desk_plug_consumption,17
office_luminosity,539.84
livingroom_tv_plug_consumption,1
office_presence,OFF
office_desk_plug_consumption,16
livingroom_tv_plug_consumption,0
office_tv_plug_consumption,0
office_luminosity,504.96
office_tv_status,OFF
office_tv_plug_consumption,0
office_desk_plug_consumption,16
office_desk_plug_consumption,14
global_shutters_total_energy,3810
livingroom_tv_plug_consumption,0
office_tv_plug_consumption,0
kitchen_hood_total_energy,683
office_tv_plug_consumption,0
office_luminosity,467.84
kitchen_luminosity,458.88
livingroom_couch_noise,0.929827
livingroom_table_noise,0.226727
office_presence,ON
kitchen_fridge_voltage,237.4
entrance_heater_effective_mode,1
entrance_heater_effective_setpoint,21
office_tv_plug_consumption,0
office_desk_plug_consumption,17
office_desk_plug_consumption,14
office_tv_plug_consumption,0
office_tv_plug_consumption,0
office_presence,ON
livingroom_humidity,34
kitchen_fridge_current,0
livingroom_heater2_effective_mode,1
bedroom_heater1_temperature,20.9
livingroom_couch_plug_consumption,0
livingroom_couch_plug_consumption,0
kitchen_dishwasher_power,0
livingroom_tv_status,OFF
livingroom_couch_noise,0.105238
office_tv_plug_consumption,0
office_luminosity,392
livingroom_heater1_temperature,21.7
livingroom_couch_plug_consumption,0
livingroom_table_plug_consumption,0
office_presence,OFF
kitchen_luminosity,443.84
office_desk_plug_consumption,17
kitchen_luminosity,371.84
office_tv_plug_consumption,0
office_noise,4.50829
global_waterheater_voltage,235.97
office_tv_status,OFF
livingroom_table_plug_consumption,0
global_waterheater_current,0
livingroom_tv_plug_consumption,0
walkway_noise,0.148139
livingroom_table_plug_consumption,0
livingroom_table_luminosity,880
livingroom_couch_plug_consumption,0
office_luminosity,532.8
office_tv_plug_consumption,0
kitchen_dishwasher_power,0
livingroom_table_plug_consumption,0
office_desk_plug_consumption,17
livingroom_couch_noise,0.261018
office_presence,OFF
livingroom_heater2_effective_mode,1
office_tv_plug_consumption,0
entrance_heater_temperature,21.9
office_desk_plug_consumption,16
livingroom_couch_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
office_luminosity,434.88
livingroom_table_noise,0.455548
kitchen_luminosity,490.88
global_shutters_current,0
office_luminosity,586.88
office_desk_plug_consumption,16
livingroom_couch_plug_consumption,0
livingroom_heater2_temperature,21.7
livingroom_tv_plug_consumption,0
office_tv_plug_consumption,0
kitchen_dishwasher_current,0
office_desk_plug_consumption,11
livingroom_table_luminosity,467.84
office_tv_plug_consumption,0
bedroom_heater2_effective_setpoint,21
kitchen_CO2,250.88
livingroom_heater1_command,0
kitchen_oven_voltage,237.63
livingroom_table_plug_consumption,0
kitchen_luminosity,352.96
office_luminosity,364.8
bedroom_heater1_temperature,21.5
kitchen_dishwasher_partial_energy,19349
kitchen_dishwasher_power,0
kitchen_cooktop_power,0
kitchen_temperature,22.48
livingroom_couch_plug_consumption,0
office_tv_status,OFF
office_luminosity,605.76
bedroom_heater1_temperature,21.5
livingroom_couch_plug_consumption,0
global_waterheater_total_energy,187194
livingroom_tv_status,OFF
livingroom_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
office_luminosity,508.8
office_tv_plug_consumption,0
office_tv_plug_consumption,0
office_desk_plug_consumption,17
office_heater_temperature,22
livingroom_couch_plug_consumption,0
office_tv_status,OFF
kitchen_fridge_partial_energy,123752
livingroom_humidity,34
kitchen_luminosity,653.76
office_presence,ON
livingroom_couch_plug_consumption,0
livingroom_tv_plug_consumption,0
office_presence,ON
bedroom_heater2_effective_setpoint,21
office_desk_plug_consumption,17
livingroom_couch_plug_consumption,0
bedroom_heater1_effective_setpoint,21
kitchen_oven_voltage,238.98
global_waterheater_partial_energy,186674
livingroom_tv_plug_consumption,1
kitchen_CO2,241.92
livingroom_couch_plug_consumption,0
livingroom_table_plug_consumption,0
kitchen_oven_power,0
kitchen_luminosity,378.88
office_luminosity,438.72
livingroom_couch_plug_consumption,0
livingroom_couch_plug_consumption,0
kitchen_dishwasher_partial_energy,19349
global_wind_speed_ext,0.71
livingroom_heater1_temperature,21.7
livingroom_table_plug_consumption,0
livingroom_couch_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_couch_plug_consumption,0
livingroom_table_plug_consumption,0
kitchen_oven_partial_energy,14211
office_luminosity,597.76
livingroom_tv_plug_consumption,1
office_tv_plug_consumption,0
kitchen_fridge_total_energy,123847
office_tv_status,OFF
livingroom_table_luminosity,866.56
livingroom_couch_plug_consumption,0
office_tv_plug_consumption,0
kitchen_luminosity,506.88
livingroom_heater2_effective_mode,1
kitchen_luminosity,480.96
livingroom_table_plug_consumption,0
livingroom_table_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_tv_plug_consumption,0
livingroom_heater2_command,0
livingroom_heater1_temperature,21.3
office_luminosity,442.88
livingroom_table_noise,1.2489
office_presence,ON
office_presence,OFF
office_tv_plug_consumption,0
livingroom_heater1_effective_mode,1
kitchen_luminosity,432.96
kitchen_dishwasher_partial_energy,19349
global_shutters_partial_energy,3810
kitchen_dishwasher_partial_energy,19349
office_presence,OFF
kitchen_luminosity,393.92
office_tv_plug_consumption,0
office_luminosity,624
livingroom_table_luminosity,880.64
office_tv_plug_consumption,0
global_lighting_current,0.22
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
global_shutters_voltage,236.26
global_waterheater_power,0
office_luminosity,581.76
livingroom_table_noise,0.35526
office_luminosity,574.72
bathroom_CO2,346.88
office_luminosity,368.96
livingroom_tv_status,OFF
global_lighting_total_energy,235222
global_shutters_current,0
bathroom_heater_command,0
livingroom_table_plug_consumption,0
livingroom_table_noise,0.78877
bedroom_heater1_temperature,21.9
livingroom_table_noise,0.371049
livingroom_table_noise,2.92479
livingroom_tv_plug_consumption,0
bedroom_heater2_command,0
office_desk_plug_consumption,14
livingroom_table_luminosity,818.56
bathroom_heater_command,0
office_desk_plug_consumption,17
livingroom_tv_plug_consumption,0
global_waterheater_partial_energy,186660
livingroom_table_plug_consumption,0
kitchen_luminosity,411.84
office_luminosity,574.72
kitchen_cooktop_current,0
livingroom_heater2_effective_setpoint,21
livingroom_table_plug_consumption,0
office_heater_effective_mode,1
office_tv_plug_consumption,0
office_luminosity,517.76
kitchen_luminosity,384
livingroom_couch_plug_consumption,0
livingroom_couch_plug_consumption,0
kitchen_luminosity,570.88
walkway_noise,0.552185
livingroom_couch_plug_consumption,0
livingroom_couch_plug_consumption,0
entrance_heater_effective_mode,1
kitchen_luminosity,459.84
global_lighting_voltage,237.43
bedroom_temperature,23.32
office_desk_plug_consumption,15
livingroom_table_plug_consumption,0
livingroom_table_plug_consumption,0
livingroom_table_plug_consumption,0
livingroom_heater1_temperature,21.1
global_waterheater_status,ON
livingroom_table_plug_consumption,0
kitchen_fridge_power,0
global_waterheater_current,0
livingroom_tv_plug_consumption,0
office_tv_plug_consumption,0
office_tv_plug_consumption,0
livingroom_couch_plug_consumption,0
livingroom_couch_plug_consumption,0
global_lighting_total_energy,235261
livingroom_table_luminosity,753.92
global_shutters_total_energy,3810
livingroom_tv_plug_consumption,0
kitchen_cooktop_partial_energy,25762
livingroom_heater2_effective_setpoint,21
livingroom_tv_plug_consumption,1
office_tv_status,OFF
kitchen_hood_voltage,236.9
bathroom_temperature,23.02
bathroom_heater_command,0
office_tv_status,OFF
office_presence,ON
office_tv_status,OFF
livingroom_table_luminosity,940.8
kitchen_hood_current,0
livingroom_tv_plug_consumption,1
livingroom_table_noise,0.107462
livingroom_heater2_command,0
livingroom_tv_plug_consumption,1
livingroom_heater1_command,0
livingroom_tv_plug_consumption,0
office_switch_middle,ON
kitchen_luminosity,528.96
livingroom_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_couch_plug_consumption,0
bedroom_temperature,23.28
office_desk_plug_consumption,14
kitchen_dishwasher_partial_energy,19349
livingroom_table_plug_consumption,0
kitchen_cooktop_current,0
office_presence,ON
kitchen_fridge_voltage,236.85
kitchen_luminosity,409.92
office_luminosity,478.72
office_presence,ON
livingroom_couch_plug_consumption,0
livingroom_table_noise,1.0839
office_luminosity,552.96
office_presence,OFF
kitchen_CO2,276
bedroom_heater1_temperature,21.9
livingroom_couch_plug_consumption,0
livingroom_tv_plug_consumption,0
office_presence,OFF
office_presence,OFF
bedroom_heater1_effective_setpoint,21
bathroom_heater_command,0
kitchen_hood_power,0
bedroom_heater1_temperature,21.3
livingroom_tv_plug_consumption,0
livingroom_couch_plug_consumption,0
livingroom_tv_plug_consumption,0
global_lighting_power,44
livingroom_couch_plug_consumption,0
livingroom_table_noise,0.359847
livingroom_tv_status,OFF
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,13
bedroom_temperature,23.48
office_luminosity,642.88
global_lighting_current,0.28
office_presence,ON
global_lighting_current,0.28
livingroom_table_noise,0.191012
office_presence,OFF
livingroom_heater2_effective_setpoint,21
livingroom_couch_noise,0.15796
kitchen_luminosity,525.76
office_luminosity,633.92
global_waterheater_power,0
kitchen_luminosity,456
bedroom_humidity,33
office_presence,OFF
global_waterheater_power,119
livingroom_couch_plug_consumption,0
livingroom_tv_plug_consumption,0
entrance_heater_effective_mode,1
office_tv_plug_consumption,0
office_tv_plug_consumption,0
office_tv_plug_consumption,0
office_luminosity,482.88
office_desk_plug_consumption,26
bedroom_heater1_temperature,21.1
livingroom_table_plug_consumption,0
bedroom_temperature,23.48
livingroom_tv_plug_consumption,0
kitchen_fridge_voltage,237.9
global_waterheater_power,0
livingroom_table_luminosity,566.72
livingroom_couch_plug_consumption,0
livingroom_table_plug_consumption,0
livingroom_table_noise,0.583266
bedroom_luminosity,20
office_tv_plug_consumption,0
office_tv_plug_consumption,0
office_luminosity,198.88
office_heater_effective_mode,1
kitchen_luminosity,513.92
livingroom_couch_plug_consumption,0
bathroom_temperature,22.7
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,16
kitchen_fridge_power,0
bathroom_heater_temperature,21.3
livingroom_couch_plug_consumption,0
livingroom_table_noise,2.06731
livingroom_couch_plug_consumption,0
office_presence,OFF
office_presence,OFF
livingroom_tv_plug_consumption,1
office_tv_plug_consumption,0
livingroom_couch_plug_consumption,0
global_lighting_voltage,236.51
livingroom_table_plug_consumption,0
bedroom_humidity,33
office_luminosity,634.88
livingroom_table_noise,0.155508
livingroom_table_noise,0.325532
kitchen_luminosity,443.84
livingroom_table_plug_consumption,0
kitchen_cooktop_total_energy,25762
livingroom_couch_plug_consumption,0
office_tv_plug_consumption,0
livingroom_couch_plug_consumption,0
livingroom_couch_noise,0.205037
global_lighting_total_energy,235258
global_shutters_voltage,236.71
global_shutters_current,0
livingroom_table_plug_consumption,0
office_tv_plug_consumption,0
bedroom_heater2_temperature,21.6
office_luminosity,595.84
livingroom_couch_plug_consumption,0
livingroom_table_plug_consumption,0
livingroom_table_noise,0.155918
kitchen_CO2,212.96
kitchen_washingmachine_total_energy,3942
office_tv_plug_consumption,0
global_waterheater_power,139
livingroom_couch_plug_consumption,0
kitchen_hood_partial_energy,683
livingroom_table_plug_consumption,0
office_presence,OFF
livingroom_couch_plug_consumption,0
bedroom_temperature,23.14
office_heater_temperature,22.2
livingroom_couch_plug_consumption,0
global_waterheater_power,134
livingroom_tv_plug_consumption,1
bathroom_heater_temperature,21.1
bathroom_temperature,22.74
office_desk_plug_consumption,17
bedroom_heater2_temperature,21.2
livingroom_table_plug_consumption,0
livingroom_couch_plug_consumption,0
bathroom_heater_command,0
office_desk_plug_consumption,19
office_tv_plug_consumption,0
livingroom_table_luminosity,787.84
livingroom_tv_plug_consumption,1
kitchen_dishwasher_voltage,237.39
kitchen_hood_total_energy,683
kitchen_luminosity,428.8
bedroom_heater1_effective_setpoint,21
office_tv_plug_consumption,0
office_tv_plug_consumption,0
office_desk_plug_consumption,15
kitchen_luminosity,548.8
office_desk_plug_consumption,16
livingroom_couch_plug_consumption,0
global_shutters_partial_energy,3810
livingroom_tv_plug_consumption,9
global_shutters_partial_energy,3810
office_luminosity,409.92
kitchen_dishwasher_total_energy,19349
office_luminosity,453.76
kitchen_dishwasher_voltage,238.07
livingroom_couch_plug_consumption,0
livingroom_table_plug_consumption,0
bedroom_temperature,23.14
office_desk_plug_consumption,17
entrance_heater_command,0
office_tv_plug_consumption,0
global_lighting_total_energy,235185
office_tv_status,OFF
office_luminosity,288.96
office_desk_plug_consumption,17
livingroom_table_plug_consumption,0
office_tv_plug_consumption,0
office_tv_plug_consumption,0
kitchen_luminosity,432.96
livingroom_table_noise,0.415251
